language,sentence_id,sentence,word_id,word,FFDAvg,FFDStd,TRTAvg,TRTStd,NER
en,ZuCo1-11,8,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,Harry,0.0,0.0,0.0,0.0,B-PER
en,ZuCo1-11,9,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,Bennett,8.577133432,10.85163643,3.803364661,4.811502848,E-PER
en,ZuCo1-11,10,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,to,13.64267732,17.56228839,7.633164995,11.74528191,O
en,ZuCo1-11,11,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,take,6.453685216,13.55760049,2.604470552,10.33593785,O
en,ZuCo1-11,12,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,the,6.029651494,10.43879195,1.461551385,8.823139448,O
en,ZuCo1-11,13,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,spot,9.60152791,12.06267905,3.179801308,6.660394631,O
en,ZuCo1-11,14,Henry Ford advocated long-time associate Harry Bennett to take the spot. ,.,9.60152791,12.06267905,3.179801308,6.660394631,O
en,ZuCo1-12,1,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",Edsel,7.562384852,11.60691032,4.449771058,7.463049624,S-PER
en,ZuCo1-12,2,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",'s,7.562384852,11.60691032,4.449771058,7.463049624,O
en,ZuCo1-12,3,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",widow,6.509896692,9.578739474,3.186337604,8.364598471,O
en,ZuCo1-12,4,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",Eleanor,8.308802058,22.60060453,2.786395843,11.03483201,S-PER
en,ZuCo1-12,5,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",",",8.308802058,22.60060453,2.786395843,11.03483201,O
en,ZuCo1-12,6,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",who,8.220410547,17.02089039,2.9396314,12.930286,O
en,ZuCo1-12,7,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",had,5.347686431,7.389530341,1.786241326,4.295653525,O
en,ZuCo1-12,8,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",inherited,7.650837746,17.80536505,3.083026246,8.51688981,O
en,ZuCo1-12,9,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",Edsel,7.562384852,11.60691032,4.449771058,7.463049624,S-PER
en,ZuCo1-12,10,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",'s,7.562384852,11.60691032,4.449771058,7.463049624,O
en,ZuCo1-12,11,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",voting,5.335532598,8.349683132,0.583510563,2.632294043,O
en,ZuCo1-12,12,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",stock,7.421434152,10.81691119,3.414438733,3.906685571,O
en,ZuCo1-12,13,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",",",7.421434152,10.81691119,3.414438733,3.906685571,O
en,ZuCo1-12,14,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",wanted,7.12214602,11.84391006,2.473569571,4.669828979,O
en,ZuCo1-12,15,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",her,9.034349047,16.62036635,5.783828425,11.97647527,O
en,ZuCo1-12,16,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",son,6.806146367,6.806146367,0.716457877,0.716457877,O
en,ZuCo1-12,17,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",Henry,7.359820972,14.72639407,2.133085182,13.94960097,B-PER
en,ZuCo1-12,18,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",Ford,5.695728007,12.15935727,1.722908345,12.86595161,I-PER
en,ZuCo1-12,19,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",II,5.809532077,6.635992708,1.187411426,1.317724359,E-PER
en,ZuCo1-12,20,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",to,6.094279017,6.094279017,1.582611625,1.582611625,O
en,ZuCo1-12,21,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",take,6.353753702,9.655544945,3.536654547,5.91239343,O
en,ZuCo1-12,22,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",over,4.983071447,8.37095234,1.72891056,3.153102392,O
en,ZuCo1-12,23,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",the,5.712301415,5.712301415,0.945346335,0.945346335,O
en,ZuCo1-12,24,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",position,6.887171919,7.535376335,2.12280761,2.259436417,O
en,ZuCo1-12,25,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position. ",.,6.887171919,7.535376335,2.12280761,2.259436417,O
en,ZuCo1-13,1,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",In,6.137685563,6.137685563,0.695003727,0.695003727,O
en,ZuCo1-13,2,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",1879,5.585238618,8.253557364,1.843511401,5.041776833,S-DATE
en,ZuCo1-13,3,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",",",5.585238618,8.253557364,1.843511401,5.041776833,O
en,ZuCo1-13,4,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",he,4.907109992,4.907109992,0.945834507,0.945834507,O
en,ZuCo1-13,5,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",left,6.661819602,9.707873947,4.135995845,4.614428178,O
en,ZuCo1-13,6,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",home,6.846659143,9.084990016,1.81766519,4.909569304,O
en,ZuCo1-13,7,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",for,8.036721938,8.036721938,2.195202814,2.195202814,O
en,ZuCo1-13,8,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",the,5.165378939,5.165378939,2.234454973,2.234454973,O
en,ZuCo1-13,9,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",nearby,6.392916052,10.14237347,1.119355611,3.981753625,O
en,ZuCo1-13,10,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",city,6.754058512,7.48328848,1.705665539,1.508017781,O
en,ZuCo1-13,11,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",of,5.505686257,7.681222328,0.977609465,3.475974932,O
en,ZuCo1-13,12,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",Detroit,6.789572959,23.97067296,1.792657565,18.56386789,S-GPE
en,ZuCo1-13,13,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",to,6.67110378,11.55289329,2.034128691,7.083873491,O
en,ZuCo1-13,14,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",work,7.08720375,7.710087681,2.777762883,2.766058072,O
en,ZuCo1-13,15,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",as,10.00412362,14.0908499,6.667376119,9.743253064,O
en,ZuCo1-13,16,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",an,4.739994791,4.739994791,0.0,0.0,O
en,ZuCo1-13,17,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",apprentice,8.284862691,8.284862691,2.299880713,2.299880713,O
en,ZuCo1-13,18,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",machinist,6.356454553,11.6372949,2.141666434,7.438219041,S-MISC
en,ZuCo1-13,19,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",",",6.356454553,11.6372949,2.141666434,7.438219041,O
en,ZuCo1-13,20,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",first,7.636658275,7.636658275,4.35267312,4.35267312,S-MISC
en,ZuCo1-13,21,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",with,9.662297074,9.662297074,0.0,0.0,O
en,ZuCo1-13,22,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",James,6.988453859,7.926035246,3.506403581,3.510764065,B-ORG
en,ZuCo1-13,23,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",F.,6.431403189,13.61229273,2.642003033,12.5802444,I-ORG
en,ZuCo1-13,24,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",Flower,5.823711549,5.823711549,1.736517185,1.736517185,I-ORG
en,ZuCo1-13,25,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",&,5.145122551,11.70144013,2.249074887,15.50611616,I-ORG
en,ZuCo1-13,26,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",Bros.,6.654223457,6.654223457,4.13493862,4.13493862,E-ORG
en,ZuCo1-13,27,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",",",6.654223457,6.654223457,4.13493862,4.13493862,O
en,ZuCo1-13,28,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",and,12.76152444,12.76152444,9.281582196,9.281582196,O
en,ZuCo1-13,29,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",later,6.069320253,9.525566455,2.27619431,4.06897414,O
en,ZuCo1-13,30,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",with,9.662297074,9.662297074,0.0,0.0,O
en,ZuCo1-13,31,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",the,5.165378939,5.165378939,2.234454973,2.234454973,B-ORG
en,ZuCo1-13,32,"In 1879, he left home for the nearby city of Detroit to work as an apprentice machinist, first with James F. Flower & Bros., and later with the Detroit Dry Dock Co. ",Detroit,6.789572959,23.97067296,1.792657565,18.56386789,I-ORG
